Gene,AUROC,Spearman,MSE,MAE
HPGD,0.7198621482638197,0.37053244287129444,0.2750875912606716,0.40560174
HSD11B2,0.8392872474226956,0.6216617206955546,0.3742018938064575,0.45095024
HSP90AA1,0.876750843562426,0.7149014314163856,0.5891598463058472,0.602997
HSP90AB1,0.8691184498118744,0.6923386250595809,0.6110317595303059,0.6189354
HSPA1B,0.8413165237037422,0.6152056783636777,0.671855952590704,0.6437043
HSPA8,0.8599903744654741,0.6842289960591684,0.7218703143298626,0.6760582
HSPB1,0.7891959944816744,0.56946256526789,0.5803921595215797,0.6034838
HSPB6,0.7182425206992116,0.4024757868731917,0.35379173047840595,0.45152226
HSPB7,0.6859572606600586,0.3155580462807716,0.2637359593063593,0.36358464
HSPB8,0.695824094837284,0.3674046565714005,0.2697056159377098,0.40443045
HSPD1,0.8660698968340345,0.6853621975697557,0.5911623574793339,0.60898656
HSPE1,0.8626084933413484,0.6815240008177064,0.4455512762069702,0.5344968
HTRA1,0.7053406630268664,0.4096056272094345,0.7404974289238453,0.6874805
ICA1,0.856049494525014,0.6707115458403445,0.3326370883733034,0.4511332
ICAM1,0.7169161609971199,0.40765341873940275,0.729986684396863,0.6523511
ID1,0.7463235112131367,0.45381256938196535,1.059398751705885,0.8049338
ID3,0.6216558614603902,0.2583617151224395,0.8169967457652092,0.7293879
IDH1,0.8433959604779275,0.6312657397118207,0.4099985118955374,0.49902427
IER3,0.8000064252087979,0.5590782032842833,1.0397980324923992,0.7986832
IFI27,0.8653508423270134,0.6894468675708252,0.8994341790676117,0.75510544
IFI30,0.7540539924831626,0.4961382613734991,1.035918291658163,0.80950356
IFI6,0.782019405032762,0.5368325039223865,1.284862332046032,0.8998011
IFIT3,0.7569187287674961,0.46774901962986914,0.9335287250578403,0.69117415
IFITM3,0.8266897034482027,0.6194111675708376,0.8100934475660324,0.7197789
IGF2BP2,0.8391944923993933,0.6237522299968244,0.4336797744035721,0.49571177
IGFBP2,0.7368370780451496,0.4377227934876116,1.5265856683254242,0.9344935
IGFBP3,0.7374751661354908,0.4701440456831235,0.9563147090375423,0.77042186
IGFBP4,0.6586238659375004,0.33472704628869815,0.8019253201782703,0.71797353
IGFBP5,0.7046011646274505,0.4068315777671039,1.079292856156826,0.8170075
IGFBP7,0.7014920228604637,0.41670611454132606,1.168365828692913,0.8672168
IGHA1,0.6463490923077619,0.2871339498177625,1.9330772086977959,1.0540045
IGHG1,0.6381629788200389,0.2829558342185574,3.738877385854721,1.5504668
IGHG3,0.593399304839916,0.16698410717136736,1.1965068690478802,0.77241653
IGHM,0.6641409895881036,0.29429655515642444,1.2457110434770584,0.78431463
IGKC,0.651139566095473,0.32321073737605066,4.66328164935112,1.7594318
IGLC1,0.6459093142109077,0.23879474528991373,0.9677790105342865,0.6792736
IL1R1,0.639471932378411,0.2761674074789088,0.42571618407964706,0.5351458
IL2RG,0.7415455118044147,0.459165101361492,0.7188021838665009,0.6614849
IL32,0.835146646696907,0.6458681122648742,0.7971308901906013,0.7220733
IL7R,0.6784921932827461,0.32093901750482784,0.3348926920443773,0.4567685
INAVA,0.8709473849971167,0.6937846348456186,0.42748029716312885,0.50611055
INHBA,0.7458371931987362,0.46632946414014065,0.8149103671312332,0.6969114
IRF6,0.8414907042912051,0.5956820194587412,0.25744902435690165,0.3673216
IRF8,0.807697402067569,0.575063224744824,0.4616340398788452,0.54525733
ISG15,0.7868376549726966,0.53673941537088,1.08601601049304,0.80565673
ISG20,0.7390744401373635,0.4498955467068432,0.619751051068306,0.6137211
ISLR,0.700332219990931,0.37985303907594686,0.5745788626372814,0.6072772
ITGA11,0.6953101689678577,0.3543837179789716,0.4057429013773799,0.4817036
ITGA2,0.8352248684094677,0.6201016411568019,0.3915341943502426,0.47837928
ITGA3,0.806793393225485,0.5784706686373506,0.4216429814696312,0.49694958
ITGA5,0.6885054141920185,0.3826298958297188,0.6749038323760033,0.6603042
